Codes:,land_net,inventories_income,accumulated_depreciation_income,land_income,inventories_net,accumulated_depreciation_net,depreciable_assets_net,depreciable_assets_income
44314,50535980.3198,287158997.975,176428978.295,9415045.43458,382699998.988,228193021.705,445244977.283,305095001.012
443141,25267990.1599,143579498.988,88214489.1475,4707522.71729,191349999.494,114096510.852,222622488.641,152547500.506
443142,25267990.1599,143579498.988,88214489.1475,4707522.71729,191349999.494,114096510.852,222622488.641,152547500.506
444,909858914.191,1373488991.17,1026548905.36,87211198.1015,1942587995.59,2612680094.64,3340652900.95,1442413004.41
4441,909858914.191,1373488991.17,1026548905.36,87211198.1015,1942587995.59,2612680094.64,3340652900.95,1442413004.41
44413,275381264.908,415705259.164,310699089.32,26395663.8472,587950869.17,790763422.812,1011094365.44,436566055.99
444130,275381264.908,415705259.164,310699089.32,26395663.8472,587950869.17,790763422.812,1011094365.44,436566055.99
44419,634477649.283,957783732.008,715849816.043,60815534.2543,1354637126.42,1821916671.82,2329558535.51,1005846948.42
444190,634477649.283,957783732.008,715849816.043,60815534.2543,1354637126.42,1821916671.82,2329558535.51,1005846948.42
445,2053857860.11,3590205985.61,8753588845.72,1974204322.95,4221454992.8,10010829154.3,18479072838.5,16035002007.2
4451,81046.1633454,141671.157681,345420.588847,77902.9986168,166580.53001,395031.862048,729192.601313,632748.457018
44511,40523.0816727,70835.5788403,172710.294424,38951.4993084,83290.2650049,197515.931024,364596.300657,316374.228509
445110,40523.0816727,70835.5788403,172710.294424,38951.4993084,83290.2650049,197515.931024,364596.300657,316374.228509
44512,40523.0816727,70835.5788403,172710.294424,38951.4993084,83290.2650049,197515.931024,364596.300657,316374.228509
445120,40523.0816727,70835.5788403,172710.294424,38951.4993084,83290.2650049,197515.931024,364596.300657,316374.228509
4452,81046.1633454,141671.157681,345420.588847,77902.9986168,166580.53001,395031.862048,729192.601313,632748.457018
44521,20261.5408363,35417.7894201,86355.1472119,19475.7496542,41645.1325024,98757.9655119,182298.150328,158187.114254
445210,20261.5408363,35417.7894201,86355.1472119,19475.7496542,41645.1325024,98757.9655119,182298.150328,158187.114254
44522,20261.5408363,35417.7894201,86355.1472119,19475.7496542,41645.1325024,98757.9655119,182298.150328,158187.114254
445220,20261.5408363,35417.7894201,86355.1472119,19475.7496542,41645.1325024,98757.9655119,182298.150328,158187.114254
44523,20261.5408363,35417.7894201,86355.1472119,19475.7496542,41645.1325024,98757.9655119,182298.150328,158187.114254
445230,20261.5408363,35417.7894201,86355.1472119,19475.7496542,41645.1325024,98757.9655119,182298.150328,158187.114254
44529,20261.5408363,35417.7894201,86355.1472119,19475.7496542,41645.1325024,98757.9655119,182298.150328,158187.114254
445291,6753.84694545,11805.9298067,28785.0490706,6491.9165514,13881.7108341,32919.3218373,60766.0501094,52729.0380848
445292,6753.84694545,11805.9298067,28785.0490706,6491.9165514,13881.7108341,32919.3218373,60766.0501094,52729.0380848
445299,6753.84694545,11805.9298067,28785.0490706,6491.9165514,13881.7108341,32919.3218373,60766.0501094,52729.0380848
4453,2053695767.78,3589922643.29,8752898004.54,1974048516.96,4221121831.74,10010039090.6,18477614453.3,16033736510.3
44531,2053695767.78,3589922643.29,8752898004.54,1974048516.96,4221121831.74,10010039090.6,18477614453.3,16033736510.3
445310,2053695767.78,3589922643.29,8752898004.54,1974048516.96,4221121831.74,10010039090.6,18477614453.3,16033736510.3
446,11380923.9154,1068714992.17,771437916.088,6010175.6522,1358419996.09,865382083.912,1578607912.17,1333115003.91
4461,11380923.9154,1068714992.17,771437916.088,6010175.6522,1358419996.09,865382083.912,1578607912.17,1333115003.91
44611,2845230.97885,267178748.043,192859479.022,1502543.91305,339604999.022,216345520.978,394651978.043,333278750.978
446110,2845230.97885,267178748.043,192859479.022,1502543.91305,339604999.022,216345520.978,394651978.043,333278750.978
44612,2845230.97885,267178748.043,192859479.022,1502543.91305,339604999.022,216345520.978,394651978.043,333278750.978
446120,2845230.97885,267178748.043,192859479.022,1502543.91305,339604999.022,216345520.978,394651978.043,333278750.978
44613,2845230.97885,267178748.043,192859479.022,1502543.91305,339604999.022,216345520.978,394651978.043,333278750.978
446130,2845230.97885,267178748.043,192859479.022,1502543.91305,339604999.022,216345520.978,394651978.043,333278750.978
44619,2845230.97885,267178748.043,192859479.022,1502543.91305,339604999.022,216345520.978,394651978.043,333278750.978
446191,1422615.48943,133589374.022,96429739.511,751271.956525,169802499.511,108172760.489,197325989.022,166639375.489
446199,1422615.48943,133589374.022,96429739.511,751271.956525,169802499.511,108172760.489,197325989.022,166639375.489
447,2699557964.28,881577996.325,4137547960.61,2031447082.46,1192711998.16,5070109039.39,10867008958.8,8541314001.84
4471,2699557964.28,881577996.325,4137547960.61,2031447082.46,1192711998.16,5070109039.39,10867008958.8,8541314001.84
44711,1349778982.14,440788998.163,2068773980.3,1015723541.23,596355999.081,2535054519.7,5433504479.38,4270657000.92
447110,1349778982.14,440788998.163,2068773980.3,1015723541.23,596355999.081,2535054519.7,5433504479.38,4270657000.92
44719,1349778982.14,440788998.163,2068773980.3,1015723541.23,596355999.081,2535054519.7,5433504479.38,4270657000.92
447190,1349778982.14,440788998.163,2068773980.3,1015723541.23,596355999.081,2535054519.7,5433504479.38,4270657000.92
448,19162918.4368,1763934991.61,619660910.045,9346188.30033,2516311995.8,1029975089.95,1871864905.85,1145421004.2
4481,6387639.47894,587978330.536,206553636.682,3115396.10011,838770665.268,343325029.985,623954968.617,381807001.399
44811,1064606.57982,97996388.4227,34425606.1136,519232.683352,139795110.878,57220838.3308,103992494.769,63634500.2331
448110,1064606.57982,97996388.4227,34425606.1136,519232.683352,139795110.878,57220838.3308,103992494.769,63634500.2331
44812,1064606.57982,97996388.4227,34425606.1136,519232.683352,139795110.878,57220838.3308,103992494.769,63634500.2331
448120,1064606.57982,97996388.4227,34425606.1136,519232.683352,139795110.878,57220838.3308,103992494.769,63634500.2331
44813,1064606.57982,97996388.4227,34425606.1136,519232.683352,139795110.878,57220838.3308,103992494.769,63634500.2331
448130,1064606.57982,97996388.4227,34425606.1136,519232.683352,139795110.878,57220838.3308,103992494.769,63634500.2331
44814,1064606.57982,97996388.4227,34425606.1136,519232.683352,139795110.878,57220838.3308,103992494.769,63634500.2331
448140,1064606.57982,97996388.4227,34425606.1136,519232.683352,139795110.878,57220838.3308,103992494.769,63634500.2331
44815,1064606.57982,97996388.4227,34425606.1136,519232.683352,139795110.878,57220838.3308,103992494.769,63634500.2331
448150,1064606.57982,97996388.4227,34425606.1136,519232.683352,139795110.878,57220838.3308,103992494.769,63634500.2331
44819,1064606.57982,97996388.4227,34425606.1136,519232.683352,139795110.878,57220838.3308,103992494.769,63634500.2331
448190,1064606.57982,97996388.4227,34425606.1136,519232.683352,139795110.878,57220838.3308,103992494.769,63634500.2331
4482,6387639.47894,587978330.536,206553636.682,3115396.10011,838770665.268,343325029.985,623954968.617,381807001.399
44821,6387639.47894,587978330.536,206553636.682,3115396.10011,838770665.268,343325029.985,623954968.617,381807001.399
448210,6387639.47894,587978330.536,206553636.682,3115396.10011,838770665.268,343325029.985,623954968.617,381807001.399
4483,6387639.47894,587978330.536,206553636.682,3115396.10011,838770665.268,343325029.985,623954968.617,381807001.399
44831,3193819.73947,293989165.268,103276818.341,1557698.05006,419385332.634,171662514.992,311977484.308,190903500.699
448310,3193819.73947,293989165.268,103276818.341,1557698.05006,419385332.634,171662514.992,311977484.308,190903500.699
44832,3193819.73947,293989165.268,103276818.341,1557698.05006,419385332.634,171662514.992,311977484.308,190903500.699
448320,3193819.73947,293989165.268,103276818.341,1557698.05006,419385332.634,171662514.992,311977484.308,190903500.699
451,12587973.1819,1265787997.24,435322970.423,12588061.9135,2361403998.62,1094731029.58,2079547969.04,1134454001.38
4511,6293986.59094,632893998.62,217661485.211,6294030.95675,1180701999.31,547365514.789,1039773984.52,567227000.69
45111,1573496.64773,158223499.655,54415371.3028,1573507.73919,295175499.828,136841378.697,259943496.13,141806750.172
451110,1573496.64773,158223499.655,54415371.3028,1573507.73919,295175499.828,136841378.697,259943496.13,141806750.172
45112,1573496.64773,158223499.655,54415371.3028,1573507.73919,295175499.828,136841378.697,259943496.13,141806750.172
451120,1573496.64773,158223499.655,54415371.3028,1573507.73919,295175499.828,136841378.697,259943496.13,141806750.172
45113,1573496.64773,158223499.655,54415371.3028,1573507.73919,295175499.828,136841378.697,259943496.13,141806750.172
451130,1573496.64773,158223499.655,54415371.3028,1573507.73919,295175499.828,136841378.697,259943496.13,141806750.172
45114,1573496.64773,158223499.655,54415371.3028,1573507.73919,295175499.828,136841378.697,259943496.13,141806750.172
451140,1573496.64773,158223499.655,54415371.3028,1573507.73919,295175499.828,136841378.697,259943496.13,141806750.172
4512,6293986.59094,632893998.62,217661485.211,6294030.95675,1180701999.31,547365514.789,1039773984.52,567227000.69
45121,6293986.59094,632893998.62,217661485.211,6294030.95675,1180701999.31,547365514.789,1039773984.52,567227000.69
451211,3146993.29547,316446999.31,108830742.606,3147015.47838,590350999.655,273682757.394,519886992.261,283613500.345
451212,3146993.29547,316446999.31,108830742.606,3147015.47838,590350999.655,273682757.394,519886992.261,283613500.345
452,187310784.85,1394601977.87,1424048762.71,187311496.705,1437941988.93,1433496237.29,2912418751.65,2888752011.07
4521,93655392.425,697300988.933,712024381.357,93655748.3525,718970994.466,716748118.643,1456209375.82,1444376005.53
45211,93655392.425,697300988.933,712024381.357,93655748.3525,718970994.466,716748118.643,1456209375.82,1444376005.53
452111,46827696.2125,348650494.466,356012190.679,46827874.1762,359485497.233,358374059.321,728104687.912,722188002.767
452112,46827696.2125,348650494.466,356012190.679,46827874.1762,359485497.233,358374059.321,728104687.912,722188002.767
4529,93655392.425,697300988.933,712024381.357,93655748.3525,718970994.466,716748118.643,1456209375.82,1444376005.53
45291,46827696.2125,348650494.466,356012190.679,46827874.1762,359485497.233,358374059.321,728104687.912,722188002.767
452910,46827696.2125,348650494.466,356012190.679,46827874.1762,359485497.233,358374059.321,728104687.912,722188002.767
45299,46827696.2125,348650494.466,356012190.679,46827874.1762,359485497.233,358374059.321,728104687.912,722188002.767
452990,46827696.2125,348650494.466,356012190.679,46827874.1762,359485497.233,358374059.321,728104687.912,722188002.767
453,107710966.529,2692531996.56,1340365963.09,85184077.2735,4412283998.28,1709263036.91,3526118961.36,2249946001.72
4531,26927741.6322,673132999.139,335091490.771,21296019.3184,1103070999.57,427315759.229,881529740.341,562486500.43
45311,26927741.6322,673132999.139,335091490.771,21296019.3184,1103070999.57,427315759.229,881529740.341,562486500.43
453110,26927741.6322,673132999.139,335091490.771,21296019.3184,1103070999.57,427315759.229,881529740.341,562486500.43
4532,26927741.6322,673132999.139,335091490.771,21296019.3184,1103070999.57,427315759.229,881529740.341,562486500.43
45321,13463870.8161,336566499.57,167545745.386,10648009.6592,551535499.785,213657879.614,440764870.17,281243250.215
453210,13463870.8161,336566499.57,167545745.386,10648009.6592,551535499.785,213657879.614,440764870.17,281243250.215
45322,13463870.8161,336566499.57,167545745.386,10648009.6592,551535499.785,213657879.614,440764870.17,281243250.215
453220,13463870.8161,336566499.57,167545745.386,10648009.6592,551535499.785,213657879.614,440764870.17,281243250.215
4533,26927741.6322,673132999.139,335091490.771,21296019.3184,1103070999.57,427315759.229,881529740.341,562486500.43
45331,26927741.6322,673132999.139,335091490.771,21296019.3184,1103070999.57,427315759.229,881529740.341,562486500.43
453310,26927741.6322,673132999.139,335091490.771,21296019.3184,1103070999.57,427315759.229,881529740.341,562486500.43
4539,26927741.6322,673132999.139,335091490.771,21296019.3184,1103070999.57,427315759.229,881529740.341,562486500.43
45391,6731935.40804,168283249.785,83772872.6928,5324004.8296,275767749.892,106828939.807,220382435.085,140621625.108
453910,6731935.40804,168283249.785,83772872.6928,5324004.8296,275767749.892,106828939.807,220382435.085,140621625.108
45392,6731935.40804,168283249.785,83772872.6928,5324004.8296,275767749.892,106828939.807,220382435.085,140621625.108
453920,6731935.40804,168283249.785,83772872.6928,5324004.8296,275767749.892,106828939.807,220382435.085,140621625.108
45393,6731935.40804,168283249.785,83772872.6928,5324004.8296,275767749.892,106828939.807,220382435.085,140621625.108
453930,6731935.40804,168283249.785,83772872.6928,5324004.8296,275767749.892,106828939.807,220382435.085,140621625.108
45399,6731935.40804,168283249.785,83772872.6928,5324004.8296,275767749.892,106828939.807,220382435.085,140621625.108
453991,3365967.70402,84141624.8924,41886436.3464,2662002.4148,137883874.946,53414469.9036,110191217.543,70310812.5538
453998,3365967.70402,84141624.8924,41886436.3464,2662002.4148,137883874.946,53414469.9036,110191217.543,70310812.5538
454,462112947.255,1842856994.57,3296969941.83,383911121.769,2331123997.29,3630093058.17,7724631939.12,7126933002.71
4541,154037649.085,614285664.858,1098989980.61,127970373.923,777041332.429,1210031019.39,2574877313.04,2375644334.24
45411,154037649.085,614285664.858,1098989980.61,127970373.923,777041332.429,1210031019.39,2574877313.04,2375644334.24
454111,51345883.0283,204761888.286,366329993.537,42656791.3077,259013777.476,403343673.13,858292437.679,791881444.746
454112,51345883.0283,204761888.286,366329993.537,42656791.3077,259013777.476,403343673.13,858292437.679,791881444.746
454113,51345883.0283,204761888.286,366329993.537,42656791.3077,259013777.476,403343673.13,858292437.679,791881444.746
4542,154037649.085,614285664.858,1098989980.61,127970373.923,777041332.429,1210031019.39,2574877313.04,2375644334.24
45421,154037649.085,614285664.858,1098989980.61,127970373.923,777041332.429,1210031019.39,2574877313.04,2375644334.24
454210,154037649.085,614285664.858,1098989980.61,127970373.923,777041332.429,1210031019.39,2574877313.04,2375644334.24
4543,154037649.085,614285664.858,1098989980.61,127970373.923,777041332.429,1210031019.39,2574877313.04,2375644334.24
45431,77018824.5425,307142832.429,549494990.305,63985186.9615,388520666.214,605015509.695,1287438656.52,1187822167.12
454310,77018824.5425,307142832.429,549494990.305,63985186.9615,388520666.214,605015509.695,1287438656.52,1187822167.12
45439,77018824.5425,307142832.429,549494990.305,63985186.9615,388520666.214,605015509.695,1287438656.52,1187822167.12
454390,77018824.5425,307142832.429,549494990.305,63985186.9615,388520666.214,605015509.695,1287438656.52,1187822167.12
48.49,1337281043.01,2756884956.99,52380779000.0,983176043.005,4959522978.5,72378706000.0,291989028978.0,168906409022.0
481,47361503.7977,63552496.2023,511146516.975,40408520.7727,108394989.614,2636218483.02,6110222472.64,1471653527.36
4811,23680751.8988,31776248.1012,255573258.488,20204260.3863,54197494.8068,1318109241.51,3055111236.32,735826763.681
48111,23680751.8988,31776248.1012,255573258.488,20204260.3863,54197494.8068,1318109241.51,3055111236.32,735826763.681
481111,11840375.9494,15888124.0506,127786629.244,10102130.1932,27098747.4034,659054620.756,1527555618.16,367913381.84
481112,11840375.9494,15888124.0506,127786629.244,10102130.1932,27098747.4034,659054620.756,1527555618.16,367913381.84
4812,23680751.8988,31776248.1012,255573258.488,20204260.3863,54197494.8068,1318109241.51,3055111236.32,735826763.681
48121,23680751.8988,31776248.1012,255573258.488,20204260.3863,54197494.8068,1318109241.51,3055111236.32,735826763.681
481211,7893583.96628,10592082.7004,85191086.1625,6734753.46212,18065831.6023,439369747.171,1018370412.11,245275587.894
481212,7893583.96628,10592082.7004,85191086.1625,6734753.46212,18065831.6023,439369747.171,1018370412.11,245275587.894
481219,7893583.96628,10592082.7004,85191086.1625,6734753.46212,18065831.6023,439369747.171,1018370412.11,245275587.894
482,47361000.0,63553000.0,511147000.0,40408500.0,108395000.0,2636218000.0,6110222000.0,1471654000.0
4821,47361000.0,63553000.0,511147000.0,40408500.0,108395000.0,2636218000.0,6110222000.0,1471654000.0
48211,47361000.0,63553000.0,511147000.0,40408500.0,108395000.0,2636218000.0,6110222000.0,1471654000.0
482111,23680500.0,31776500.0,255573500.0,20204250.0,54197500.0,1318109000.0,3055111000.0,735827000.0
482112,23680500.0,31776500.0,255573500.0,20204250.0,54197500.0,1318109000.0,3055111000.0,735827000.0
483,47777000.0,35719000.0,1883029000.0,45911000.0,109429000.0,3730289000.0,15924493000.0,6830877000.0
4831,23888500.0,17859500.0,941514500.0,22955500.0,54714500.0,1865144500.0,7962246500.0,3415438500.0
48311,23888500.0,17859500.0,941514500.0,22955500.0,54714500.0,1865144500.0,7962246500.0,3415438500.0
483111,5972125.0,4464875.0,235378625.0,5738875.0,13678625.0,466286125.0,1990561625.0,853859625.0
483112,5972125.0,4464875.0,235378625.0,5738875.0,13678625.0,466286125.0,1990561625.0,853859625.0
483113,5972125.0,4464875.0,235378625.0,5738875.0,13678625.0,466286125.0,1990561625.0,853859625.0
483114,5972125.0,4464875.0,235378625.0,5738875.0,13678625.0,466286125.0,1990561625.0,853859625.0
4832,23888500.0,17859500.0,941514500.0,22955500.0,54714500.0,1865144500.0,7962246500.0,3415438500.0
48321,23888500.0,17859500.0,941514500.0,22955500.0,54714500.0,1865144500.0,7962246500.0,3415438500.0
483211,11944250.0,8929750.0,470757250.0,11477750.0,27357250.0,932572250.0,3981123250.0,1707719250.0
483212,11944250.0,8929750.0,470757250.0,11477750.0,27357250.0,932572250.0,3981123250.0,1707719250.0
484,66836198.46,88617801.54,4194390809.72,56623008.1829,98854995.9085,5958070190.28,9855249186.19,5920211813.81
4841,33418099.23,44308900.77,2097195404.86,28311504.0915,49427497.9543,2979035095.14,4927624593.09,2960105906.91
48411,16709049.615,22154450.385,1048597702.43,14155752.0457,24713748.9771,1489517547.57,2463812296.55,1480052953.45
484110,16709049.615,22154450.385,1048597702.43,14155752.0457,24713748.9771,1489517547.57,2463812296.55,1480052953.45
48412,16709049.615,22154450.385,1048597702.43,14155752.0457,24713748.9771,1489517547.57,2463812296.55,1480052953.45
484121,8354524.8075,11077225.1925,524298851.215,7077876.02287,12356874.4886,744758773.785,1231906148.27,740026476.727
484122,8354524.8075,11077225.1925,524298851.215,7077876.02287,12356874.4886,744758773.785,1231906148.27,740026476.727
4842,33418099.23,44308900.77,2097195404.86,28311504.0915,49427497.9543,2979035095.14,4927624593.09,2960105906.91
48421,11139366.41,14769633.59,699065134.954,9437168.03049,16475832.6514,993011698.38,1642541531.03,986701968.969
484210,11139366.41,14769633.59,699065134.954,9437168.03049,16475832.6514,993011698.38,1642541531.03,986701968.969
48422,11139366.41,14769633.59,699065134.954,9437168.03049,16475832.6514,993011698.38,1642541531.03,986701968.969
484220,11139366.41,14769633.59,699065134.954,9437168.03049,16475832.6514,993011698.38,1642541531.03,986701968.969
48423,11139366.41,14769633.59,699065134.954,9437168.03049,16475832.6514,993011698.38,1642541531.03,986701968.969
484230,11139366.41,14769633.59,699065134.954,9437168.03049,16475832.6514,993011698.38,1642541531.03,986701968.969
485,2026.33430815,12259973.6657,142222974.752,2001.08582177,13224999.4571,691947025.248,1872424024.71,340049975.294
4851,337.722384691,2043328.94428,23703829.1253,333.514303628,2204166.57618,115324504.208,312070670.784,56674995.8824
48511,337.722384691,2043328.94428,23703829.1253,333.514303628,2204166.57618,115324504.208,312070670.784,56674995.8824
485111,84.4305961728,510832.23607,5925957.28131,83.3785759071,551041.644045,28831126.052,78017667.6961,14168748.9706
485112,84.4305961728,510832.23607,5925957.28131,83.3785759071,551041.644045,28831126.052,78017667.6961,14168748.9706
485113,84.4305961728,510832.23607,5925957.28131,83.3785759071,551041.644045,28831126.052,78017667.6961,14168748.9706
485119,84.4305961728,510832.23607,5925957.28131,83.3785759071,551041.644045,28831126.052,78017667.6961,14168748.9706
4852,337.722384691,2043328.94428,23703829.1253,333.514303628,2204166.57618,115324504.208,312070670.784,56674995.8824
48521,337.722384691,2043328.94428,23703829.1253,333.514303628,2204166.57618,115324504.208,312070670.784,56674995.8824
485210,337.722384691,2043328.94428,23703829.1253,333.514303628,2204166.57618,115324504.208,312070670.784,56674995.8824
4853,337.722384691,2043328.94428,23703829.1253,333.514303628,2204166.57618,115324504.208,312070670.784,56674995.8824
48531,168.861192346,1021664.47214,11851914.5626,166.757151814,1102083.28809,57662252.104,156035335.392,28337497.9412
485310,168.861192346,1021664.47214,11851914.5626,166.757151814,1102083.28809,57662252.104,156035335.392,28337497.9412
48532,168.861192346,1021664.47214,11851914.5626,166.757151814,1102083.28809,57662252.104,156035335.392,28337497.9412
485320,168.861192346,1021664.47214,11851914.5626,166.757151814,1102083.28809,57662252.104,156035335.392,28337497.9412
4854,337.722384691,2043328.94428,23703829.1253,333.514303628,2204166.57618,115324504.208,312070670.784,56674995.8824
48541,337.722384691,2043328.94428,23703829.1253,333.514303628,2204166.57618,115324504.208,312070670.784,56674995.8824
485410,337.722384691,2043328.94428,23703829.1253,333.514303628,2204166.57618,115324504.208,312070670.784,56674995.8824
4855,337.722384691,2043328.94428,23703829.1253,333.514303628,2204166.57618,115324504.208,312070670.784,56674995.8824
48551,337.722384691,2043328.94428,23703829.1253,333.514303628,2204166.57618,115324504.208,312070670.784,56674995.8824
485510,337.722384691,2043328.94428,23703829.1253,333.514303628,2204166.57618,115324504.208,312070670.784,56674995.8824
4859,337.722384691,2043328.94428,23703829.1253,333.514303628,2204166.57618,115324504.208,312070670.784,56674995.8824
48599,337.722384691,2043328.94428,23703829.1253,333.514303628,2204166.57618,115324504.208,312070670.784,56674995.8824
485991,168.861192346,1021664.47214,11851914.5626,166.757151814,1102083.28809,57662252.104,156035335.392,28337497.9412
485999,168.861192346,1021664.47214,11851914.5626,166.757151814,1102083.28809,57662252.104,156035335.392,28337497.9412
486,779226084.775,1832828915.23,40032858918.7,615688003.495,3824006998.25,49049189081.3,229475342080.0,139691521920.0
4861,259742028.258,610942971.742,13344286306.2,205229334.498,1274668999.42,16349729693.8,76491780693.2,46563840640.2
48611,259742028.258,610942971.742,13344286306.2,205229334.498,1274668999.42,16349729693.8,76491780693.2,46563840640.2
486110,259742028.258,610942971.742,13344286306.2,205229334.498,1274668999.42,16349729693.8,76491780693.2,46563840640.2
4862,259742028.258,610942971.742,13344286306.2,205229334.498,1274668999.42,16349729693.8,76491780693.2,46563840640.2
48621,259742028.258,610942971.742,13344286306.2,205229334.498,1274668999.42,16349729693.8,76491780693.2,46563840640.2
486210,259742028.258,610942971.742,13344286306.2,205229334.498,1274668999.42,16349729693.8,76491780693.2,46563840640.2
4869,259742028.258,610942971.742,13344286306.2,205229334.498,1274668999.42,16349729693.8,76491780693.2,46563840640.2
48691,129871014.129,305471485.871,6672143153.12,102614667.249,637334499.709,8174864846.88,38245890346.6,23281920320.1
486910,129871014.129,305471485.871,6672143153.12,102614667.249,637334499.709,8174864846.88,38245890346.6,23281920320.1
48699,129871014.129,305471485.871,6672143153.12,102614667.249,637334499.709,8174864846.88,38245890346.6,23281920320.1
486990,129871014.129,305471485.871,6672143153.12,102614667.249,637334499.709,8174864846.88,38245890346.6,23281920320.1
487,190.794496189,3639809.2055,119699817.072,7.86687906482,3639996.06656,119700182.928,273638178.994,273637821.006
4871,63.5981653964,1213269.73517,39899939.0241,2.62229302161,1213332.02219,39900060.9759,91212726.3314,91212607.0019
48711,63.5981653964,1213269.73517,39899939.0241,2.62229302161,1213332.02219,39900060.9759,91212726.3314,91212607.0019
487110,63.5981653964,1213269.73517,39899939.0241,2.62229302161,1213332.02219,39900060.9759,91212726.3314,91212607.0019
4872,63.5981653964,1213269.73517,39899939.0241,2.62229302161,1213332.02219,39900060.9759,91212726.3314,91212607.0019
48721,63.5981653964,1213269.73517,39899939.0241,2.62229302161,1213332.02219,39900060.9759,91212726.3314,91212607.0019
487210,63.5981653964,1213269.73517,39899939.0241,2.62229302161,1213332.02219,39900060.9759,91212726.3314,91212607.0019
4879,63.5981653964,1213269.73517,39899939.0241,2.62229302161,1213332.02219,39900060.9759,91212726.3314,91212607.0019
48799,63.5981653964,1213269.73517,39899939.0241,2.62229302161,1213332.02219,39900060.9759,91212726.3314,91212607.0019
487990,63.5981653964,1213269.73517,39899939.0241,2.62229302161,1213332.02219,39900060.9759,91212726.3314,91212607.0019
488,69667000.0,346849000.0,2081969000.0,12374000.0,383514000.0,3986679000.0,11485396000.0,5051694000.0
4881,11611166.6667,57808166.6667,346994833.333,2062333.33333,63919000.0,664446500.0,1914232666.67,841949000.0
48811,5805583.33333,28904083.3333,173497416.667,1031166.66667,31959500.0,332223250.0,957116333.333,420974500.0
488111,2902791.66667,14452041.6667,86748708.3333,515583.333333,15979750.0,166111625.0,478558166.667,210487250.0
488119,2902791.66667,14452041.6667,86748708.3333,515583.333333,15979750.0,166111625.0,478558166.667,210487250.0
48819,5805583.33333,28904083.3333,173497416.667,1031166.66667,31959500.0,332223250.0,957116333.333,420974500.0
488190,5805583.33333,28904083.3333,173497416.667,1031166.66667,31959500.0,332223250.0,957116333.333,420974500.0
4882,11611166.6667,57808166.6667,346994833.333,2062333.33333,63919000.0,664446500.0,1914232666.67,841949000.0
48821,11611166.6667,57808166.6667,346994833.333,2062333.33333,63919000.0,664446500.0,1914232666.67,841949000.0
488210,11611166.6667,57808166.6667,346994833.333,2062333.33333,63919000.0,664446500.0,1914232666.67,841949000.0
4883,11611166.6667,57808166.6667,346994833.333,2062333.33333,63919000.0,664446500.0,1914232666.67,841949000.0
48831,2902791.66667,14452041.6667,86748708.3333,515583.333333,15979750.0,166111625.0,478558166.667,210487250.0
488310,2902791.66667,14452041.6667,86748708.3333,515583.333333,15979750.0,166111625.0,478558166.667,210487250.0
48832,2902791.66667,14452041.6667,86748708.3333,515583.333333,15979750.0,166111625.0,478558166.667,210487250.0
488320,2902791.66667,14452041.6667,86748708.3333,515583.333333,15979750.0,166111625.0,478558166.667,210487250.0
48833,2902791.66667,14452041.6667,86748708.3333,515583.333333,15979750.0,166111625.0,478558166.667,210487250.0
488330,2902791.66667,14452041.6667,86748708.3333,515583.333333,15979750.0,166111625.0,478558166.667,210487250.0
48839,2902791.66667,14452041.6667,86748708.3333,515583.333333,15979750.0,166111625.0,478558166.667,210487250.0
488390,2902791.66667,14452041.6667,86748708.3333,515583.333333,15979750.0,166111625.0,478558166.667,210487250.0
4884,11611166.6667,57808166.6667,346994833.333,2062333.33333,63919000.0,664446500.0,1914232666.67,841949000.0
48841,5805583.33333,28904083.3333,173497416.667,1031166.66667,31959500.0,332223250.0,957116333.333,420974500.0
488410,5805583.33333,28904083.3333,173497416.667,1031166.66667,31959500.0,332223250.0,957116333.333,420974500.0
48849,5805583.33333,28904083.3333,173497416.667,1031166.66667,31959500.0,332223250.0,957116333.333,420974500.0
488490,5805583.33333,28904083.3333,173497416.667,1031166.66667,31959500.0,332223250.0,957116333.333,420974500.0
4885,11611166.6667,57808166.6667,346994833.333,2062333.33333,63919000.0,664446500.0,1914232666.67,841949000.0
48851,11611166.6667,57808166.6667,346994833.333,2062333.33333,63919000.0,664446500.0,1914232666.67,841949000.0
488510,11611166.6667,57808166.6667,346994833.333,2062333.33333,63919000.0,664446500.0,1914232666.67,841949000.0
4889,11611166.6667,57808166.6667,346994833.333,2062333.33333,63919000.0,664446500.0,1914232666.67,841949000.0
48899,11611166.6667,57808166.6667,346994833.333,2062333.33333,63919000.0,664446500.0,1914232666.67,841949000.0
488991,5805583.33333,28904083.3333,173497416.667,1031166.66667,31959500.0,332223250.0,957116333.333,420974500.0
488999,5805583.33333,28904083.3333,173497416.667,1031166.66667,31959500.0,332223250.0,957116333.333,420974500.0
492,0.0,2556000.0,13310000.0,0.0,2556000.0,13310000.0,17261000.0,17261000.0
4921,0.0,1278000.0,6655000.0,0.0,1278000.0,6655000.0,8630500.0,8630500.0
49211,0.0,1278000.0,6655000.0,0.0,1278000.0,6655000.0,8630500.0,8630500.0
492110,0.0,1278000.0,6655000.0,0.0,1278000.0,6655000.0,8630500.0,8630500.0
4922,0.0,1278000.0,6655000.0,0.0,1278000.0,6655000.0,8630500.0,8630500.0
49221,0.0,1278000.0,6655000.0,0.0,1278000.0,6655000.0,8630500.0,8630500.0
492210,0.0,1278000.0,6655000.0,0.0,1278000.0,6655000.0,8630500.0,8630500.0
