"Foreign banking offices in the U.S.; checkable deposits due to rest of the world; liability","      14.6","      19.0","      27.9","      40.2","      54.1","      34.2","      40.2","      44.3","      52.1","      54.1","      54.1","   12",
"Foreign banking offices in the U.S.; checkable deposits due to private domestic sectors; liability","       7.3","      26.6","      33.9","      52.4","      83.6","      47.9","      52.4","      57.3","      62.1","      60.1","      83.6","   13",
"Banks in U.S.-affiliated areas; checkable deposits; liability","      16.6","      19.4","      21.9","      28.2","      33.4","      27.7","      28.2","      27.3","      28.6","      27.8","      33.4","   14",
"Credit unions; checkable deposits; liability","      92.4","     103.1","     113.9","     121.7","     134.3","     119.3","     121.7","     131.9","     129.6","     128.4","     134.3","   15",
"Financial business; checkable deposits and currency; liability","    2359.8","    2594.3","    2853.8","    3186.5","    3538.0","    2924.6","    3186.5","    3183.8","    3295.7","    3356.9","    3538.0","   16",
"Households and nonprofit organizations; checkable deposits and currency; asset","     423.7","     752.2","     921.2","    1067.1","    1186.5","     930.3","    1067.1","    1117.8","    1149.6","    1144.7","    1186.5","   17",
"Nonfinancial business; checkable deposits and currency; asset","     766.1","     793.5","     801.5","     864.6","     932.7","     825.2","     864.6","     830.6","     883.4","     902.5","     932.7","   18",
"Nonfinancial corporate business; checkable deposits and currency; asset","     234.5","     264.2","     257.3","     323.9","     368.5","     284.4","     323.9","     286.1","     332.2","     346.1","     368.5","   19",
"Nonfinancial noncorporate business; checkable deposits and currency; asset","     531.6","     529.3","     544.1","     540.7","     564.2","     540.8","     540.7","     544.5","     551.2","     556.4","     564.2","   20",
"Federal government; checkable deposits and currency; asset","     342.3","      84.6","      92.2","     163.0","     224.2","      88.6","     163.0","     142.6","     139.6","     160.5","     224.2","   21",
"State and local governments, excluding employee retirement funds; checkable deposits and currency; asset","     104.6","     121.2","     117.2","     123.9","     141.0","     115.0","     123.9","     121.3","     120.9","     123.0","     141.0","   22",
"Financial business; checkable deposits and currency; asset","     327.1","     364.3","     374.4","     371.5","     377.4","     385.7","     371.5","     344.2","     358.0","     381.4","     377.4","   23",
"Property-casualty insurance companies; checkable deposits and currency; asset","      32.6","      24.1","      36.4","      29.7","      35.2","      30.6","      29.7","      33.4","      34.8","      35.7","      35.2","   24",
"Life insurance companies; checkable deposits and currency; asset","      51.7","      53.7","      56.4","      47.2","      52.6","      53.5","      47.2","      50.1","      48.0","      51.3","      52.6","   25",
"Private pension funds; checkable deposits and currency; asset","      12.5","      18.1","      16.4","      16.5","      17.7","      16.8","      16.5","      16.8","      17.6","      17.7","      17.7","   26",
"State and local government employee retirement funds; checkable deposits and currency; asset","       4.2","       4.5","       4.8","       5.5","       4.7","       5.6","       5.5","       5.0","       5.4","       5.4","       4.7","   27",
"Money market mutual funds; checkable deposits and currency; asset","      14.2","      20.1","      16.5","      13.3","      -4.3","      11.1","      13.3","      15.5","      18.6","      -3.1","      -4.3","   28",
"Government-sponsored enterprises; checkable deposits and currency; asset","      63.4","      72.7","      52.6","      81.6","      91.3","      77.4","      81.6","      45.4","      49.3","      89.3","      91.3","   29",
"Finance companies; checkable deposits and currency; asset","      26.5","      31.7","      27.8","      32.1","      32.1","      34.2","      32.1","      32.9","      32.3","      31.1","      32.1","   30",
"Real estate investment trusts; checkable deposits and currency; asset","      25.1","      27.6","      35.3","      34.0","      36.4","      39.9","      34.0","      32.9","      37.5","      37.4","      36.4","   31",
"Security brokers and dealers; checkable deposits and currency; asset","      96.9","     111.8","     128.2","     111.7","     111.8","     116.8","     111.7","     112.2","     114.3","     116.7","     111.8","   32",
"Rest of the world; U.S. checkable deposits and currency; asset","     390.5","     472.3","     540.4","     591.3","     670.9","     574.0","     591.3","     621.3","     637.8","     641.2","     670.9","   33",
"Rest of the world; checkable deposits; asset","      48.4","      75.2","      86.2","      99.4","     112.7","      92.7","      99.4","     104.1","     114.2","     111.5","     112.7","   34",
"Rest of the world; currency; asset","     342.1","     397.1","     454.2","     491.9","     558.2","     481.3","     491.9","     517.1","     523.6","     529.7","     558.2","   35",
"Instrument discrepancies; checkable deposits and currency (total mail float)","       5.4","       6.3","       7.0","       4.9","       5.4","       5.7","       4.9","       6.0","       6.3","       3.6","       5.4","   36",
