"Nonfinancial corporate business; consumer credit; asset","      45.5","      47.4","      49.2","      43.5","      42.3","      42.8","      43.5","      42.4","      42.6","      42.8","      42.3","   13",
"Nonfinancial corporate business; mutual fund shares; asset","     186.8","     165.9","     180.1","     211.4","     220.3","     199.8","     211.4","     213.9","     219.6","     217.2","     220.3","   14",
"Nonfinancial corporate business; trade receivables; asset","    2156.5","    2240.3","    2292.1","    2432.1","    2542.7","    2507.5","    2432.1","    2502.3","    2582.8","    2598.5","    2542.7","   15",
"Nonfinancial corporate business; U.S. direct investment abroad; asset","    3402.9","    3759.2","    4081.0","    4370.0","    4534.5","    4311.4","    4370.0","    4394.9","    4465.6","    4506.1","    4534.5","   16",
"Nonfinancial corporate business; total miscellaneous assets","    6707.4","    6782.0","    6943.8","    7401.3","    7791.7","    7144.0","    7401.3","    7434.2","    7539.1","    7615.7","    7791.7","   17",
"Nonfinancial corporate business; insurance receivables due from property-casualty insurance companies; asset","     318.7","     328.8","     336.4","     329.8","     336.2","     332.2","     329.8","     330.9","     334.8","     338.1","     336.2","   18",
"Nonfinancial corporate business; equity in Fannie Mae and Farm Credit System; asset","       0.6","       0.5","       0.6","       0.6","       0.7","       0.6","       0.6","       0.7","       0.7","       0.7","       0.7","   19",
"Nonfinancial corporate business; equity investment in finance company subsidiaries; asset","      60.7","      69.1","      71.7","      86.4","     101.4","      87.1","      86.4","     103.1","     101.9","     100.3","     101.4","   20",
"Nonfinancial corporate business; unidentified miscellaneous assets","    6327.4","    6383.6","    6535.1","    6984.4","    7353.4","    6724.2","    6984.4","    6999.5","    7101.7","    7176.6","    7353.4","   21",
"Nonfinancial corporate business; total liabilities","   13226.7","   13878.4","   14695.2","   15591.2","   16279.4","   15379.9","   15591.2","   15692.6","   15925.9","   16114.3","   16279.4","   22",
"Nonfinancial corporate business; credit market instruments; liability","    6013.4","    6272.6","    6719.8","    7119.6","    7568.6","    7053.9","    7119.6","    7258.2","    7332.6","    7435.1","    7568.6","   23",
"Nonfinancial corporate business; commercial paper; liability","      82.9","     116.3","     130.3","     144.5","     182.4","     171.2","     144.5","     180.2","     185.9","     208.5","     182.4","   24",
"Nonfinancial corporate business; municipal securities and loans; liability","     485.4","     493.9","     509.1","     518.5","     518.4","     516.4","     518.5","     517.7","     516.4","     514.8","     518.4","   25",
"Nonfinancial corporate business; corporate bonds; liability","    3376.6","    3538.2","    3862.2","    4140.3","    4408.1","    4090.6","    4140.3","    4211.5","    4269.6","    4322.0","    4408.1","   26",
"Nonfinancial corporate business; depository institution loans n.e.c.; liability","     477.1","     546.0","     607.9","     654.4","     715.8","     627.0","     654.4","     654.3","     675.6","     682.6","     715.8","   27",
"Nonfinancial corporate business; other loans and advances; liability","     948.1","    1008.3","    1036.8","    1063.6","    1115.7","    1066.0","    1063.6","    1095.7","    1080.8","    1094.8","    1115.7","   28",
"Nonfinancial corporate business; total mortgages; liability","     643.2","     569.8","     573.5","     598.3","     628.1","     582.8","     598.3","     598.8","     604.2","     612.5","     628.1","   29",
"Nonfinancial corporate business; trade payables; liability","    1746.4","    1771.6","    1837.8","    1951.5","    2037.1","    1932.3","    1951.5","    1955.9","    1995.6","    2013.1","    2037.1","   30",
"Nonfinancial corporate business; taxes payable; liability","      42.9","      51.7","      54.0","      45.0","      53.7","      49.7","      45.0","      51.2","      47.1","      55.7","      53.7","   31",
"Nonfinancial corporate business; foreign direct investment in U.S.; liability","    2128.7","    2230.7","    2408.9","    2610.3","    2729.7","    2510.1","    2610.3","    2569.9","    2628.1","    2651.1","    2729.7","   32",
"Nonfinancial corporate business; total miscellaneous liabilities","    3295.3","    3551.8","    3674.8","    3864.9","    3890.2","    3833.8","    3864.9","    3857.4","    3922.6","    3959.3","    3890.2","   33",
"Private pension funds; pension fund contributions receivable; asset","      90.8","      93.8","      81.4","      80.9","      81.7","      81.6","      80.9","      80.7","      81.1","      82.0","      81.7","   34",
"Private defined benefit pension funds; claims of pension fund on sponsor; asset","     446.5","     517.2","     389.8","     131.4","      19.4","     208.2","     131.4","     103.8","      31.7","      49.7","      19.4","   35",
"Nonfinancial corporate business; unidentified miscellaneous liabilities","    2758.0","    2940.9","    3203.6","    3652.6","    3789.1","    3544.1","    3652.6","    3672.9","    3809.8","    3827.6","    3789.1","   36",
"Nonfinancial corporate business; trade receivables net of trade payables; asset","     410.1","     468.7","     454.3","     480.6","     505.7","     575.2","     480.6","     546.4","     587.2","     585.3","     505.7","   37",
"Nonfinancial corporate business; corporate equities; liability","   14356.5","   14368.3","   15960.5","   20711.3","   22554.4","   19142.7","   20711.3","   20988.5","   22014.4","   21665.9","   22554.4","   38",
"Nonfinancial corporate business; securities and mortgages; liability","    4505.2","    4601.9","    4944.9","    5257.1","    5554.6","    5189.7","    5257.1","    5328.0","    5390.2","    5449.3","    5554.6","   39",
"Nonfinancial corporate business; loans and short-term paper; liability","    1508.2","    1670.7","    1775.0","    1862.5","    2014.0","    1864.2","    1862.5","    1930.1","    1942.3","    1985.9","    2014.0","   40",
"Nonfinancial corporate business; total short-term liabilities","    3297.5","    3493.9","    3666.7","    3858.9","    4104.8","    3846.2","    3858.9","    3937.2","    3985.0","    4054.7","    4104.8","   41",
"Nonfinancial corporate business; liquid assets","    1676.5","    1649.2","    1693.2","    1895.2","    1999.6","    1817.9","    1895.2","    1838.0","    1893.6","    1894.2","    1999.6","   42",
"Nonfinancial corporate business; long-term debt as a percentage of credit market debt","      74.9","      73.4","      73.6","      73.8","      73.4","      73.6","      73.8","      73.4","      73.5","      73.3","      73.4","   43",
"Nonfinancial corporate business; short-term debt as a percentage of credit market debt","      25.1","      26.6","      26.4","      26.2","      26.6","      26.4","      26.2","      26.6","      26.5","      26.7","      26.6","   44",
"Nonfinancial corporate business; liquid assets as a percentage of short-term liabilties","      50.8","      47.2","      46.2","      49.1","      48.7","      47.3","      49.1","      46.7","      47.5","      46.7","      48.7","   45",
