"Government-sponsored enterprises; Sallie Mae loans; asset","       0.0","       0.0","       0.0","       0.0","       0.0","       0.0","       0.0","       0.0","       0.0","       0.0","       0.0","   12",
"Government-sponsored enterprises; Farm Credit System loans; asset","      87.3","      83.8","      92.1","      95.0","      97.4","      89.7","      95.0","      98.3","      97.4","      99.3","      97.4","   13",
"Government-sponsored enterprises; FHLB loans; asset","     464.0","     403.3","     413.6","     492.6","     570.7","     457.7","     492.6","     478.5","     530.6","     539.8","     570.7","   14",
"Government-sponsored enterprises; total mortgages; asset","    5021.0","    4924.0","    4823.5","    4877.8","    4868.8","    4872.0","    4877.8","    4861.0","    4840.1","    4854.8","    4868.8","   15",
"Government-sponsored enterprises; home mortgages; asset","    4690.7","    4587.7","    4476.1","    4544.9","    4536.2","    4532.7","    4544.9","    4532.2","    4515.2","    4527.2","    4536.2","   16",
"Government-sponsored enterprises; securitized home mortgages; asset","    4141.0","    4032.1","    3958.0","    4087.7","    4104.2","    4064.3","    4087.7","    4085.6","    4073.2","    4090.8","    4104.2","   17",
"Government-sponsored enterprises; other home mortgages; asset","     549.7","     555.6","     518.0","     457.1","     432.0","     468.4","     457.1","     446.5","     442.0","     436.4","     432.0","   18",
"Government-sponsored enterprises; multifamily residential mortgages; asset","     256.5","     259.2","     265.5","     243.5","     240.8","     251.8","     243.5","     238.9","     234.3","     236.4","     240.8","   19",
"Government-sponsored enterprises; securitized multifamily residential mortgages; asset","      75.4","      99.9","     127.4","     146.3","     164.1","     141.9","     146.3","     148.8","     151.0","     157.5","     164.1","   20",
"Government-sponsored enterprises; other multifamily residential mortgages; asset","     181.1","     159.4","     138.1","      97.2","      76.7","     109.9","      97.2","      90.1","      83.3","      79.0","      76.7","   21",
"Government-sponsored enterprises; farm mortgages; asset","      73.8","      77.1","      82.0","      89.4","      91.8","      87.5","      89.4","      90.0","      90.6","      91.2","      91.8","   22",
"Government-sponsored enterprises; consumer credit held by Sallie Mae; asset","       0.0","       0.0","       0.0","       0.0","       0.0","       0.0","       0.0","       0.0","       0.0","       0.0","       0.0","   23",
"Government-sponsored enterprises; unidentified miscellaneous assets","     148.6","     148.5","     152.6","     165.6","     155.0","     166.8","     165.6","     152.1","     151.4","     149.3","     155.0","   24",
"Government-sponsored enterprises; total liabilities","    6615.1","    6377.9","    6216.8","    6314.9","    6378.3","    6267.3","    6314.9","    6222.6","    6261.6","    6299.0","    6378.3","   25",
"Government-sponsored enterprises; federal funds and security repurchase agreements; liability","       1.3","       0.4","       0.0","       0.0","       0.1","       0.0","       0.0","       0.0","       0.0","       0.0","       0.1","   26",
"Government-sponsored enterprises; credit market instruments; liability","    6434.5","    6247.3","    6092.7","    6200.2","    6265.1","    6147.7","    6200.2","    6111.4","    6150.6","    6186.2","    6265.1","   27",
"Government-sponsored enterprises; GSE issues; liability","    6434.5","    6247.3","    6092.7","    6200.2","    6265.1","    6147.7","    6200.2","    6111.4","    6150.6","    6186.2","    6265.1","   28",
"Government-sponsored enterprises; securitized GSE issues; liability","    4216.4","    4132.0","    4085.4","    4234.0","    4268.3","    4206.2","    4234.0","    4234.5","    4224.3","    4248.3","    4268.3","   29",
"Government-sponsored enterprises; other GSE issues; liability","    2218.1","    2115.4","    2007.3","    1966.2","    1996.8","    1941.5","    1966.2","    1876.9","    1926.3","    1937.9","    1996.8","   30",
"Government-sponsored enterprises; U.S. government loans to Sallie Mae; liability","       0.0","       0.0","       0.0","       0.0","       0.0","       0.0","       0.0","       0.0","       0.0","       0.0","       0.0","   31",
"Government-sponsored enterprises; total miscellaneous liabilities","     179.4","     130.2","     124.1","     114.7","     113.1","     119.6","     114.7","     111.2","     111.1","     112.8","     113.1","   32",
