NAICS,All,Corp,Non-Corp
[[111920]],0.032064885895558864,0.032064885895558864,0.032064885895558871
[[11193]],0.032064885895558864,0.032064885895558864,0.032064885895558871
[[111930]],0.032064885895558864,0.032064885895558864,0.032064885895558871
[[11194]],0.032064885895558864,0.032064885895558864,0.032064885895558871
[[111940]],0.032064885895558864,0.032064885895558864,0.032064885895558871
[[11199]],0.032064885895558864,0.032064885895558864,0.032064885895558871
[[111991]],0.032064885895558844,0.032064885895558858,0.032064885895558858
[[111992]],0.032064885895558844,0.032064885895558858,0.032064885895558858
[[111998]],0.032064885895558844,0.032064885895558858,0.032064885895558858
[[112]],0.026599253958595657,0.026599253958595664,0.026599253958595664
[[1121]],0.026599253958595651,0.026599253958595651,0.026599253958595661
[[11211]],0.026599253958595668,0.026599253958595661,0.026599253958595657
[[112111]],0.026599253958595668,0.026599253958595661,0.026599253958595657
[[112112]],0.026599253958595668,0.026599253958595661,0.026599253958595657
[[11212]],0.026599253958595668,0.026599253958595661,0.026599253958595657
[[112120]],0.026599253958595668,0.026599253958595661,0.026599253958595657
[[11213]],0.026599253958595668,0.026599253958595661,0.026599253958595657
[[112130]],0.026599253958595668,0.026599253958595661,0.026599253958595657
[[1122]],0.026599253958595651,0.026599253958595651,0.026599253958595661
[[11221]],0.026599253958595651,0.026599253958595651,0.026599253958595661
[[112210]],0.026599253958595651,0.026599253958595651,0.026599253958595661
[[1123]],0.026599253958595651,0.026599253958595651,0.026599253958595661
[[11231]],0.026599253958595661,0.026599253958595651,0.026599253958595671
[[112310]],0.026599253958595661,0.026599253958595651,0.026599253958595671
[[11232]],0.026599253958595661,0.026599253958595651,0.026599253958595671
[[112320]],0.026599253958595661,0.026599253958595651,0.026599253958595671
[[11233]],0.026599253958595661,0.026599253958595651,0.026599253958595671
[[112330]],0.026599253958595661,0.026599253958595651,0.026599253958595671
[[11234]],0.026599253958595661,0.026599253958595651,0.026599253958595671
[[112340]],0.026599253958595661,0.026599253958595651,0.026599253958595671
[[11239]],0.026599253958595661,0.026599253958595651,0.026599253958595671
[[112390]],0.026599253958595661,0.026599253958595651,0.026599253958595671
[[1124]],0.026599253958595651,0.026599253958595651,0.026599253958595661
[[11241]],0.026599253958595651,0.026599253958595651,0.026599253958595661
[[112410]],0.026599253958595651,0.026599253958595651,0.026599253958595661
[[11242]],0.026599253958595651,0.026599253958595651,0.026599253958595661
[[112420]],0.026599253958595651,0.026599253958595651,0.026599253958595661
[[1125]],0.026599253958595651,0.026599253958595651,0.026599253958595661
[[11251]],0.026599253958595651,0.026599253958595651,0.026599253958595661
[[112511]],0.026599253958595668,0.026599253958595661,0.026599253958595657
[[112512]],0.026599253958595668,0.026599253958595661,0.026599253958595657
[[112519]],0.026599253958595668,0.026599253958595661,0.026599253958595657
[[1129]],0.026599253958595651,0.026599253958595651,0.026599253958595661
[[11291]],0.026599253958595651,0.026599253958595651,0.026599253958595661
[[112910]],0.026599253958595651,0.026599253958595651,0.026599253958595661
[[11292]],0.026599253958595651,0.026599253958595651,0.026599253958595661
[[112920]],0.026599253958595651,0.026599253958595651,0.026599253958595661
[[11293]],0.026599253958595651,0.026599253958595651,0.026599253958595661
[[112930]],0.026599253958595651,0.026599253958595651,0.026599253958595661
[[11299]],0.026599253958595651,0.026599253958595651,0.026599253958595661
[[112990]],0.026599253958595651,0.026599253958595651,0.026599253958595661
[[113]],0.0,0.0,-0.0
[[1131]],0.0,0.0,-0.0
[[11311]],0.0,0.0,-0.0
[[113110]],0.0,0.0,-0.0
[[1132]],0.0,0.0,-0.0
[[11321]],0.0,0.0,-0.0
[[113210]],0.0,0.0,-0.0
[[1133]],0.0,0.0,-0.0
[[11331]],0.0,0.0,-0.0
[[113310]],0.0,0.0,-0.0
[[114]],0.0,0.0,-0.0
[[1141]],0.0,0.0,-0.0
[[11411]],0.0,0.0,-0.0
[[114111]],0.0,0.0,-0.0
[[114112]],0.0,0.0,-0.0
[[114119]],0.0,0.0,-0.0
[[1142]],0.0,0.0,-0.0
[[11421]],0.0,0.0,-0.0
[[114210]],0.0,0.0,-0.0
[[115]],0.0,0.0,-0.0
[[1151]],0.0,0.0,-0.0
[[11511]],0.0,0.0,-0.0
[[115111]],0.0,0.0,-0.0
[[115112]],0.0,0.0,-0.0
[[115113]],0.0,0.0,-0.0
[[115114]],0.0,0.0,-0.0
[[115115]],0.0,0.0,-0.0
[[115116]],0.0,0.0,-0.0
[[1152]],0.0,0.0,-0.0
[[11521]],0.0,0.0,-0.0
[[115210]],0.0,0.0,-0.0
[[1153]],0.0,0.0,-0.0
[[11531]],0.0,0.0,-0.0
[[115310]],0.0,0.0,-0.0
[[21]],0.0,0.0,-0.0
[[211]],0.0,0.0,-0.0
[[2111]],0.0,0.0,-0.0
[[21111]],0.0,0.0,-0.0
[[211111]],0.0,0.0,-0.0
[[211112]],0.0,0.0,-0.0
[[212]],0.0,0.0,-0.0
[[2121]],0.0,0.0,-0.0
[[21211]],0.0,0.0,-0.0
[[212111]],0.0,0.0,-0.0
[[212112]],0.0,0.0,-0.0
[[212113]],0.0,0.0,-0.0
[[2122]],0.0,0.0,-0.0
[[21221]],0.0,0.0,-0.0
[[212210]],0.0,0.0,-0.0
[[21222]],0.0,0.0,-0.0
[[212221]],0.0,0.0,-0.0
[[212222]],0.0,0.0,-0.0
[[21223]],0.0,0.0,-0.0
[[212231]],0.0,0.0,-0.0
[[212234]],0.0,0.0,-0.0
[[21229]],0.0,0.0,-0.0
[[212291]],0.0,0.0,-0.0
[[212299]],0.0,0.0,-0.0
[[2123]],0.0,0.0,-0.0
[[21231]],0.0,0.0,-0.0
[[212311]],0.0,0.0,-0.0
[[212312]],0.0,0.0,-0.0
[[212313]],0.0,0.0,-0.0
[[212319]],0.0,0.0,-0.0
[[21232]],0.0,0.0,-0.0
[[212321]],0.0,0.0,-0.0
[[212322]],0.0,0.0,-0.0
[[212324]],0.0,0.0,-0.0
[[212325]],0.0,0.0,-0.0
[[21239]],0.0,0.0,-0.0
[[212391]],0.0,0.0,-0.0
[[212392]],0.0,0.0,-0.0
[[212393]],0.0,0.0,-0.0
[[212399]],0.0,0.0,-0.0
[[213]],0.0,0.0,-0.0
[[2131]],0.0,0.0,-0.0
[[21311]],0.0,0.0,-0.0
[[213111]],0.0,0.0,-0.0
[[213112]],0.0,0.0,-0.0
[[213113]],0.0,0.0,-0.0
[[213114]],0.0,0.0,-0.0
[[213115]],0.0,0.0,-0.0
[[22]],0.050836547725484293,0.0508365477254843,0.050836547725484287
[[221]],0.050836547725484293,0.0508365477254843,0.050836547725484287
[[2211]],0.0,0.0,0.0
[[22111]],0.0,0.0,0.0
[[221111]],0.0,0.0,0.0
[[221112]],0.0,0.0,0.0
[[221113]],0.0,0.0,0.0
[[221114]],0.0,0.0,0.0
[[221115]],0.0,0.0,0.0
[[221116]],0.0,0.0,0.0
[[221117]],0.0,0.0,0.0
[[221118]],0.0,0.0,0.0
[[22112]],0.0,0.0,0.0
[[221121]],0.0,0.0,0.0
[[221122]],0.0,0.0,0.0
[[2212]],0.050836547725484293,0.0508365477254843,0.050836547725484287
[[22121]],0.050836547725484293,0.0508365477254843,0.050836547725484287
[[221210]],0.050836547725484293,0.0508365477254843,0.050836547725484287
[[2213]],0.0,0.0,0.0
[[22131]],0.0,0.0,0.0
[[221310]],0.0,0.0,0.0
[[22132]],0.0,0.0,0.0
[[221320]],0.0,0.0,0.0
[[22133]],0.0,0.0,0.0
[[221330]],0.0,0.0,0.0
[[23]],0.056689678698843393,0.056689678698843407,0.056689678698843421
[[236]],0.022677239663112907,0.022677239663112917,0.022677239663112907
[[2361]],0.022677239663112907,0.022677239663112917,0.022677239663112907
[[23611]],0.022677239663112907,0.022677239663112917,0.022677239663112907
[[236115]],0.022677239663112907,0.022677239663112917,0.022677239663112907
[[236116]],0.022677239663112907,0.022677239663112917,0.022677239663112907
[[236117]],0.022677239663112907,0.022677239663112917,0.022677239663112907
[[236118]],0.022677239663112907,0.022677239663112917,0.022677239663112907
[[2362]],0.022677239663112907,0.022677239663112917,0.022677239663112907
[[23621]],0.022677239663112907,0.022677239663112917,0.022677239663112907
[[236210]],0.022677239663112907,0.022677239663112917,0.022677239663112907
[[23622]],0.022677239663112907,0.022677239663112917,0.022677239663112907
[[236220]],0.022677239663112907,0.022677239663112917,0.022677239663112907
[[237]],0.059242320210193912,0.059242320210193884,0.059242320210193926
[[2371]],0.24560140515907633,0.24560140515907633,0.24560140515907633
[[23711]],0.24560140515907625,0.24560140515907619,0.24560140515907641
[[237110]],0.24560140515907625,0.24560140515907619,0.24560140515907641
[[23712]],0.24560140515907625,0.24560140515907619,0.24560140515907641
[[237120]],0.24560140515907625,0.24560140515907619,0.24560140515907641
[[23713]],0.24560140515907625,0.24560140515907619,0.24560140515907641
[[237130]],0.24560140515907625,0.24560140515907619,0.24560140515907641
[[2372]],0.056803807353430873,0.056803807353430859,0.056803807353430845
[[23721]],0.056803807353430873,0.056803807353430859,0.056803807353430845
[[237210]],0.056803807353430873,0.056803807353430859,0.056803807353430845
[[2373]],0.0,0.0,0.0
[[23731]],0.0,0.0,0.0
[[237310]],0.0,0.0,0.0
[[2379]],0.21546083904690258,0.21546083904690244,0.21546083904690258
[[23799]],0.21546083904690258,0.21546083904690244,0.21546083904690258
[[237990]],0.21546083904690258,0.21546083904690244,0.21546083904690258
[[238]],0.14509251822629793,0.14509251822629796,0.14509251822629801
[[2381]],0.18239818428929591,0.18239818428929586,0.18239818428929586
[[23811]],0.18239818428929591,0.18239818428929586,0.18239818428929586
[[238110]],0.18239818428929591,0.18239818428929586,0.18239818428929586
[[23812]],0.18239818428929591,0.18239818428929586,0.18239818428929586
[[238120]],0.18239818428929591,0.18239818428929586,0.18239818428929586
[[23813]],0.18239818428929591,0.18239818428929586,0.18239818428929586
[[238130]],0.18239818428929591,0.18239818428929586,0.18239818428929586
[[23814]],0.18239818428929591,0.18239818428929586,0.18239818428929586
[[238140]],0.18239818428929591,0.18239818428929586,0.18239818428929586
[[23815]],0.18239818428929591,0.18239818428929586,0.18239818428929586
[[238150]],0.18239818428929591,0.18239818428929586,0.18239818428929586
[[23816]],0.18239818428929591,0.18239818428929586,0.18239818428929586
[[238160]],0.18239818428929591,0.18239818428929586,0.18239818428929586
[[23817]],0.18239818428929591,0.18239818428929586,0.18239818428929586
[[238170]],0.18239818428929591,0.18239818428929586,0.18239818428929586
[[23819]],0.18239818428929591,0.18239818428929586,0.18239818428929586
[[238190]],0.18239818428929591,0.18239818428929586,0.18239818428929586
[[2382]],0.14906186992498419,0.14906186992498419,0.14906186992498421
[[23821]],0.14396683619306569,0.14396683619306561,0.14396683619306566
[[238210]],0.14396683619306569,0.14396683619306561,0.14396683619306566
[[23822]],0.15350989677909974,0.15350989677909951,0.15350989677909957
[[238220]],0.15350989677909974,0.15350989677909951,0.15350989677909957
[[23829]],0.0,0.0,0.0
[[238290]],0.0,0.0,0.0
[[2383]],0.02611174035103591,0.0261117403510359,0.02611174035103591
[[23831]],0.026111740351035893,0.026111740351035913,0.026111740351035931
[[238310]],0.026111740351035893,0.026111740351035913,0.026111740351035931
[[23832]],0.026111740351035893,0.026111740351035913,0.026111740351035931
[[238320]],0.026111740351035893,0.026111740351035913,0.026111740351035931
[[23833]],0.026111740351035893,0.026111740351035913,0.026111740351035931
[[238330]],0.026111740351035893,0.026111740351035913,0.026111740351035931
[[23834]],0.026111740351035893,0.026111740351035913,0.026111740351035931
[[238340]],0.026111740351035893,0.026111740351035913,0.026111740351035931
[[23835]],0.026111740351035893,0.026111740351035913,0.026111740351035931
[[238350]],0.026111740351035893,0.026111740351035913,0.026111740351035931
[[23839]],0.026111740351035893,0.026111740351035913,0.026111740351035931
[[238390]],0.026111740351035893,0.026111740351035913,0.026111740351035931
[[2389]],0.11301201617056361,0.11301201617056364,0.11301201617056358
[[23891]],0.11301201617056361,0.11301201617056364,0.11301201617056358
[[238910]],0.11301201617056361,0.11301201617056364,0.11301201617056358
[[23899]],0.11301201617056361,0.11301201617056364,0.11301201617056358
[[238990]],0.11301201617056361,0.11301201617056364,0.11301201617056358
"[[31]
 [32]
 [33]]",0.0,0.0,-0.0
[[311]],0.0,0.0,-0.0
[[3111]],0.0,0.0,0.0
[[31111]],0.0,0.0,0.0
[[311111]],0.0,0.0,0.0
[[311119]],0.0,0.0,0.0
[[3112]],0.0,0.0,0.0
[[31121]],0.0,0.0,0.0
[[311211]],0.0,0.0,0.0
[[311212]],0.0,0.0,0.0
[[311213]],0.0,0.0,0.0
[[31122]],0.0,0.0,0.0
[[311221]],0.0,0.0,0.0
[[311224]],0.0,0.0,0.0
[[311225]],0.0,0.0,0.0
[[31123]],0.0,0.0,0.0
[[311230]],0.0,0.0,0.0
[[3113]],0.0,0.0,0.0
[[31131]],0.0,0.0,0.0
[[311313]],0.0,0.0,0.0
[[311314]],0.0,0.0,0.0
[[31134]],0.0,0.0,0.0
[[311340]],0.0,0.0,0.0
[[31135]],0.0,0.0,0.0
[[311351]],0.0,0.0,0.0
[[311352]],0.0,0.0,0.0
[[3114]],0.0,0.0,0.0
[[31141]],0.0,0.0,0.0
[[311411]],0.0,0.0,0.0
[[311412]],0.0,0.0,0.0
[[31142]],0.0,0.0,0.0
[[311421]],0.0,0.0,0.0
[[311422]],0.0,0.0,0.0
[[311423]],0.0,0.0,0.0
[[3115]],0.0,0.0,0.0
[[31151]],0.0,0.0,0.0
[[311511]],0.0,0.0,0.0
[[311512]],0.0,0.0,0.0
[[311513]],0.0,0.0,0.0
[[311514]],0.0,0.0,0.0
[[31152]],0.0,0.0,0.0
[[311520]],0.0,0.0,0.0
[[3116]],0.0,0.0,-0.0
[[31161]],0.0,0.0,-0.0
[[311611]],0.0,0.0,0.0
[[311612]],0.0,0.0,0.0
[[311613]],0.0,0.0,0.0
[[311615]],0.0,0.0,-0.0
[[3117]],0.0,0.0,0.0
[[31171]],0.0,0.0,0.0
[[311710]],0.0,0.0,0.0
[[3118]],0.0,0.0,0.0
[[31181]],0.0,0.0,0.0
[[311811]],0.0,0.0,0.0
[[311812]],0.0,0.0,0.0
[[311813]],0.0,0.0,0.0
[[31182]],0.0,0.0,0.0
[[311821]],0.0,0.0,0.0
[[311824]],0.0,0.0,0.0
[[31183]],0.0,0.0,0.0
[[311830]],0.0,0.0,0.0
[[3119]],0.0,0.0,0.0
[[31191]],0.0,0.0,0.0
[[311911]],0.0,0.0,0.0
[[311919]],0.0,0.0,0.0
[[31192]],0.0,0.0,0.0
[[311920]],0.0,0.0,0.0
[[31193]],0.0,0.0,0.0
[[311930]],0.0,0.0,0.0
[[31194]],0.0,0.0,0.0
[[311941]],0.0,0.0,0.0
[[311942]],0.0,0.0,0.0
[[31199]],0.0,0.0,0.0
[[311991]],0.0,0.0,0.0
[[311999]],0.0,0.0,0.0
[[312]],0.0,0.0,-0.0
[[3121]],0.0,0.0,-0.0
[[31211]],0.0,0.0,0.0
[[312111]],0.0,0.0,0.0
[[312112]],0.0,0.0,0.0
[[312113]],0.0,0.0,0.0
[[31212]],0.0,0.0,-0.0
[[312120]],0.0,0.0,-0.0
[[31213]],0.0,0.0,0.0
[[312130]],0.0,0.0,0.0
[[31214]],0.0,0.0,0.0
[[312140]],0.0,0.0,0.0
[[3122]],0.0,0.0,0.0
[[31223]],0.0,0.0,0.0
[[312230]],0.0,0.0,0.0
[[313]],0.0,0.0,-0.0
[[3131]],0.0,0.0,-0.0
[[31311]],0.0,0.0,-0.0
[[313110]],0.0,0.0,-0.0
[[3132]],0.0,0.0,-0.0
[[31321]],0.0,0.0,-0.0
[[313210]],0.0,0.0,-0.0
[[31322]],0.0,0.0,-0.0
[[313220]],0.0,0.0,-0.0
[[31323]],0.0,0.0,-0.0
[[313230]],0.0,0.0,-0.0
[[31324]],0.0,0.0,-0.0
[[313240]],0.0,0.0,-0.0
[[3133]],0.0,0.0,-0.0
[[31331]],0.0,0.0,-0.0
[[313310]],0.0,0.0,-0.0
[[31332]],0.0,0.0,-0.0
[[313320]],0.0,0.0,-0.0
[[314]],0.0,0.0,-0.0
[[3141]],0.0,0.0,-0.0
[[31411]],0.0,0.0,-0.0
[[314110]],0.0,0.0,-0.0
[[31412]],0.0,0.0,-0.0
[[314120]],0.0,0.0,-0.0
[[3149]],0.0,0.0,-0.0
[[31491]],0.0,0.0,-0.0
[[314910]],0.0,0.0,-0.0
[[31499]],0.0,0.0,-0.0
[[314994]],0.0,0.0,-0.0
[[314999]],0.0,0.0,-0.0
[[315]],0.0,0.0,-0.0
[[3151]],0.0,0.0,-0.0
[[31511]],0.0,0.0,-0.0
[[315110]],0.0,0.0,-0.0
[[31519]],0.0,0.0,-0.0
[[315190]],0.0,0.0,-0.0
[[3152]],0.0,0.0,-0.0
[[31521]],0.0,0.0,-0.0
[[315210]],0.0,0.0,-0.0
[[31522]],0.0,0.0,-0.0
[[315220]],0.0,0.0,-0.0
[[31524]],0.0,0.0,-0.0
[[315240]],0.0,0.0,-0.0
[[31528]],0.0,0.0,-0.0
[[315280]],0.0,0.0,-0.0
[[3159]],0.0,0.0,-0.0
[[31599]],0.0,0.0,-0.0
[[315990]],0.0,0.0,-0.0
[[316]],0.0,0.0,-0.0
[[3161]],0.0,0.0,-0.0
[[31611]],0.0,0.0,-0.0
[[316110]],0.0,0.0,-0.0
[[3162]],0.0,0.0,-0.0
[[31621]],0.0,0.0,-0.0
[[316210]],0.0,0.0,-0.0
[[3169]],0.0,0.0,-0.0
[[31699]],0.0,0.0,-0.0
[[316992]],0.0,0.0,-0.0
[[316998]],0.0,0.0,-0.0
[[321]],0.0,0.0,-0.0
[[3211]],0.0,0.0,-0.0
[[32111]],0.0,0.0,-0.0
[[321113]],0.0,0.0,-0.0
[[321114]],0.0,0.0,-0.0
[[3212]],0.0,0.0,-0.0
[[32121]],0.0,0.0,-0.0
[[321211]],0.0,0.0,-0.0
[[321212]],0.0,0.0,-0.0
[[321213]],0.0,0.0,-0.0
[[321214]],0.0,0.0,-0.0
[[321219]],0.0,0.0,-0.0
[[3219]],0.0,0.0,-0.0
[[32191]],0.0,0.0,-0.0
[[321911]],0.0,0.0,-0.0
[[321912]],0.0,0.0,-0.0
[[321918]],0.0,0.0,-0.0
[[32192]],0.0,0.0,-0.0
[[321920]],0.0,0.0,-0.0
[[32199]],0.0,0.0,-0.0
[[321991]],0.0,0.0,-0.0
[[321992]],0.0,0.0,-0.0
[[321999]],0.0,0.0,-0.0
[[322]],0.0,0.0,-0.0
[[3221]],0.0,0.0,-0.0
[[32211]],0.0,0.0,-0.0
[[322110]],0.0,0.0,-0.0
[[32212]],0.0,0.0,-0.0
[[322121]],0.0,0.0,-0.0
[[322122]],0.0,0.0,-0.0
[[32213]],0.0,0.0,-0.0
[[322130]],0.0,0.0,-0.0
[[3222]],0.0,0.0,-0.0
[[32221]],0.0,0.0,-0.0
[[322211]],0.0,0.0,-0.0
[[322212]],0.0,0.0,-0.0
[[322219]],0.0,0.0,-0.0
[[32222]],0.0,0.0,-0.0
[[322220]],0.0,0.0,-0.0
[[32223]],0.0,0.0,-0.0
[[322230]],0.0,0.0,-0.0
[[32229]],0.0,0.0,-0.0
[[322291]],0.0,0.0,-0.0
[[322299]],0.0,0.0,-0.0
[[323]],0.0,0.0,-0.0
[[3231]],0.0,0.0,-0.0
[[32311]],0.0,0.0,-0.0
[[323111]],0.0,0.0,-0.0
[[323113]],0.0,0.0,-0.0
[[323117]],0.0,0.0,-0.0
[[32312]],0.0,0.0,-0.0
[[323120]],0.0,0.0,-0.0
[[324]],0.0,0.0,-0.0
[[3241]],0.0,0.0,-0.0
[[32411]],0.0,0.0,-0.0
[[324110]],0.0,0.0,-0.0
[[32412]],0.0,0.0,0.0
[[324121]],0.0,0.0,0.0
[[324122]],0.0,0.0,0.0
[[32419]],0.0,0.0,0.0
[[324191]],0.0,0.0,0.0
[[324199]],0.0,0.0,0.0
[[325]],0.0,0.0,-0.0
[[3251]],0.0,0.0,-0.0
[[32511]],0.0,0.0,-0.0
[[325110]],0.0,0.0,-0.0
[[32512]],0.0,0.0,-0.0
[[325120]],0.0,0.0,-0.0
[[32513]],0.0,0.0,-0.0
[[325130]],0.0,0.0,-0.0
[[32518]],0.0,0.0,-0.0
[[325180]],0.0,0.0,-0.0
[[32519]],0.0,0.0,-0.0
[[325193]],0.0,0.0,-0.0
[[325194]],0.0,0.0,-0.0
[[325199]],0.0,0.0,-0.0
[[3252]],0.0,0.0,-0.0
[[32521]],0.0,0.0,-0.0
[[325211]],0.0,0.0,-0.0
[[325212]],0.0,0.0,-0.0
[[32522]],0.0,0.0,-0.0
[[325220]],0.0,0.0,-0.0
[[3253]],0.0,0.0,-0.0
[[32531]],0.0,0.0,-0.0
[[325311]],0.0,0.0,-0.0
[[325312]],0.0,0.0,-0.0
[[325314]],0.0,0.0,-0.0
[[32532]],0.0,0.0,-0.0
[[325320]],0.0,0.0,-0.0
[[3254]],0.0,0.0,-0.0
[[32541]],0.0,0.0,-0.0
[[325411]],0.0,0.0,-0.0
[[325412]],0.0,0.0,-0.0
[[325413]],0.0,0.0,-0.0
[[325414]],0.0,0.0,-0.0
[[3255]],0.0,0.0,-0.0
[[32551]],0.0,0.0,-0.0
[[325510]],0.0,0.0,-0.0
[[32552]],0.0,0.0,-0.0
[[325520]],0.0,0.0,-0.0
[[3256]],0.0,0.0,-0.0
[[32561]],0.0,0.0,-0.0
[[325611]],0.0,0.0,-0.0
[[325612]],0.0,0.0,-0.0
[[325613]],0.0,0.0,-0.0
[[32562]],0.0,0.0,-0.0
[[325620]],0.0,0.0,-0.0
[[3259]],0.0,0.0,-0.0
[[32591]],0.0,0.0,-0.0
[[325910]],0.0,0.0,-0.0
[[32592]],0.0,0.0,-0.0
[[325920]],0.0,0.0,-0.0
[[32599]],0.0,0.0,-0.0
[[325991]],0.0,0.0,-0.0
[[325992]],0.0,0.0,-0.0
[[325998]],0.0,0.0,-0.0
[[326]],0.0,0.0,-0.0
[[3261]],0.0,0.0,-0.0
[[32611]],0.0,0.0,-0.0
[[326111]],0.0,0.0,-0.0
[[326112]],0.0,0.0,-0.0
[[326113]],0.0,0.0,-0.0
[[32612]],0.0,0.0,-0.0
[[326121]],0.0,0.0,-0.0
[[326122]],0.0,0.0,-0.0
[[32613]],0.0,0.0,-0.0
[[326130]],0.0,0.0,-0.0
[[32614]],0.0,0.0,-0.0
[[326140]],0.0,0.0,-0.0
[[32615]],0.0,0.0,-0.0
[[326150]],0.0,0.0,-0.0
[[32616]],0.0,0.0,-0.0
[[326160]],0.0,0.0,-0.0
[[32619]],0.0,0.0,-0.0
[[326191]],0.0,0.0,-0.0
[[326199]],0.0,0.0,-0.0
[[3262]],0.0,0.0,-0.0
[[32621]],0.0,0.0,-0.0
[[326211]],0.0,0.0,-0.0
[[326212]],0.0,0.0,-0.0
[[32622]],0.0,0.0,-0.0
[[326220]],0.0,0.0,-0.0
[[32629]],0.0,0.0,-0.0
[[326291]],0.0,0.0,-0.0
[[326299]],0.0,0.0,-0.0
[[327]],0.0,0.0,-0.0
[[3271]],0.0,0.0,-0.0
[[32711]],0.0,0.0,-0.0
[[327110]],0.0,0.0,-0.0
[[32712]],0.0,0.0,-0.0
[[327120]],0.0,0.0,-0.0
[[3272]],0.0,0.0,-0.0
[[32721]],0.0,0.0,-0.0
[[327211]],0.0,0.0,-0.0
[[327212]],0.0,0.0,-0.0
[[327213]],0.0,0.0,-0.0
[[327215]],0.0,0.0,-0.0
[[3273]],0.0,0.0,-0.0
[[32731]],0.0,0.0,-0.0
[[327310]],0.0,0.0,-0.0
[[32732]],0.0,0.0,-0.0
[[327320]],0.0,0.0,-0.0
[[32733]],0.0,0.0,-0.0
[[327331]],0.0,0.0,-0.0
[[327332]],0.0,0.0,-0.0
[[32739]],0.0,0.0,-0.0
[[327390]],0.0,0.0,-0.0
[[3274]],0.0,0.0,-0.0
[[32741]],0.0,0.0,-0.0
[[327410]],0.0,0.0,-0.0
[[32742]],0.0,0.0,-0.0
[[327420]],0.0,0.0,-0.0
[[3279]],0.0,0.0,-0.0
[[32791]],0.0,0.0,-0.0
[[327910]],0.0,0.0,-0.0
[[32799]],0.0,0.0,-0.0
[[327991]],0.0,0.0,-0.0
[[327992]],0.0,0.0,-0.0
[[327993]],0.0,0.0,-0.0
[[327999]],0.0,0.0,-0.0
[[331]],0.0,0.0,-0.0
[[3311]],0.0,0.0,0.0
[[33111]],0.0,0.0,0.0
[[331110]],0.0,0.0,0.0
[[3312]],0.0,0.0,0.0
[[33121]],0.0,0.0,0.0
[[331210]],0.0,0.0,0.0
[[33122]],0.0,0.0,0.0
[[331221]],0.0,0.0,0.0
