"Government-sponsored enterprises; federal funds and security repurchase agreements; liability","       1.3","       0.4","       0.0","       0.0","       0.1","       0.0","       0.0","       0.0","       0.0","       0.0","       0.1","   12",
"Mortgage real estate investment trusts; security repurchase agreements; liability","     120.4","     218.1","     320.6","     254.0","     259.9","     288.8","     254.0","     240.6","     249.9","     249.4","     259.9","   13",
"Security brokers and dealers; security repurchase agreements; liability","    2006.3","    2076.7","    2207.9","    1768.6","    1547.7","    1909.9","    1768.6","    1712.6","    1677.1","    1606.3","    1547.7","   14",
"Holding companies; security repurchase agreements; liability","       0.8","       1.2","       0.0","       0.0","       0.0","       0.0","       0.0","       0.0","       0.0","       0.0","       0.0","   15",
"Rest of the world; security repurchase agreements; liability","     663.7","     764.7","     805.1","     721.6","     756.4","     787.5","     721.6","     792.2","     742.9","     785.9","     756.4","   16",
"All sectors; federal funds and security repurchase agreements; asset","    3343.3","    3553.5","    3921.0","    3611.8","    3699.7","    3699.9","    3611.8","    3662.2","    3793.1","    3681.3","    3699.7","   17",
"Nonfinancial corporate business; security repurchase agreements; asset","      12.1","      12.6","       9.7","       8.7","      12.9","      12.5","       8.7","      11.2","      13.4","      13.3","      12.9","   18",
"State and local governments, excluding employee retirement funds; security repurchase agreements; asset","     125.6","     120.8","     125.8","     129.9","     132.3","     129.4","     129.9","     132.4","     131.8","     130.8","     132.3","   19",
"Monetary authority; security repurchase agreements; asset","       0.0","       0.0","       0.0","       0.0","       0.0","       0.0","       0.0","       0.0","       0.0","       0.0","       0.0","   20",
"U.S.-chartered depository institutions, including IBFs; federal funds and security repurchase agreements; asset","     267.6","     242.6","     302.7","     215.4","     185.0","     217.2","     215.4","     201.8","     202.5","     196.0","     185.0","   21",
"U.S.-chartered depository institutions, including IBFs; federal funds; asset","        ND","        ND","      58.1","      47.0","      30.6","      48.4","      47.0","      49.4","      50.8","      45.5","      30.6","   22",
"U.S.-chartered depository institutions, including IBFs; security repurchase agreements; asset","        ND","        ND","     244.6","     168.4","     154.4","     168.8","     168.4","     152.4","     151.7","     150.5","     154.4","   23",
"Foreign banking offices in the U.S. including IBFs; federal funds and security repurchase agreements; asset","      88.4","     120.1","     178.3","     177.1","     217.6","     199.3","     177.1","     200.3","     228.2","     218.7","     217.6","   24",
"Foreign banking offices in the U.S., including IBFs; federal funds; asset","       2.3","       3.7","       3.0","       1.3","       0.8","       2.9","       1.3","       1.7","       2.0","       1.7","       0.8","   25",
"Foreign banking offices in the U.S., including IBFs; security repurchase agreements; asset","      86.2","     116.4","     175.3","     175.8","     216.9","     196.4","     175.8","     198.5","     226.2","     217.1","     216.9","   26",
"Credit unions; federal funds and security repurchase agreements held by Corporate Credit Unions (net of liabilities before 2002:Q4); asset","       0.0","      15.9","       9.7","       0.1","       0.0","       0.1","       0.1","       0.2","       0.1","       0.0","       0.0","   27",
"Credit unions; federal funds held by Corporate Credit Unions; asset","       0.0","      15.9","       9.6","       0.0","       0.0","       0.0","       0.0","       0.2","       0.0","       0.0","       0.0","   28",
"Credit unions; security repurchase agreements held by Corporate Credit Unions; asset","       0.0","       0.0","       0.1","       0.1","       0.0","       0.1","       0.1","       0.1","       0.1","       0.0","       0.0","   29",
"Property-casualty insurance companies; security repurchase agreements; asset","       3.8","       1.7","       1.8","       1.8","       1.9","       1.5","       1.8","       1.6","       1.7","       1.8","       1.9","   30",
"Life insurance companies, general accounts; security repurchase agreements; asset","      10.9","      10.1","       8.5","       8.5","       7.2","       8.0","       8.5","       6.9","       6.5","       6.6","       7.2","   31",
"Private pension funds; security repurchase agreements; asset","       2.7","       2.7","       2.4","       2.3","       2.4","       2.3","       2.3","       2.4","       2.4","       2.4","       2.4","   32",
"State and local government employee retirement funds; security repurchase agreements; asset","       3.4","       3.4","       3.3","       3.9","       3.2","       3.5","       3.9","       3.6","       3.3","       3.3","       3.2","   33",
"Money market mutual funds; security repurchase agreements; asset","     479.4","     490.5","     544.7","     493.4","     644.6","     489.2","     493.4","     506.4","     564.0","     575.8","     644.6","   34",
"Mutual funds; security repurchase agreements; asset","     137.5","     108.7","     262.8","     355.7","     378.4","     354.0","     355.7","     381.9","     424.0","     395.2","     378.4","   35",
"Government-sponsored enterprises; federal funds and security repurchase agreements; asset","     151.2","     112.3","     150.8","     152.3","     136.6","     133.4","     152.3","     127.3","     134.3","     110.9","     136.6","   36",
"Government-sponsored enterprises; federal funds held by FHLB; asset","      75.9","      41.1","      44.0","      29.5","      41.8","      32.9","      29.5","      45.5","      35.5","      39.8","      41.8","   37",
"Security brokers and dealers; security repurchase agreements; asset","    1428.5","    1583.1","    1638.2","    1321.0","    1152.7","    1413.9","    1321.0","    1273.3","    1230.3","    1220.4","    1152.7","   38",
"Holding companies; security repurchase agreements; asset","      50.3","      50.5","      10.5","       7.7","       2.5","       9.8","       7.7","       7.6","       9.5","       8.2","       2.5","   39",
"Funding corproations; security repurchase agreements; asset","       0.1","       0.1","       0.1","       0.0","       0.0","       0.0","       0.0","       0.0","       0.0","       0.0","       0.0","   40",
"Rest of the world; security repurchase agreements; asset","     581.8","     678.5","     671.9","     734.1","     822.2","     726.0","     734.1","     805.5","     841.2","     797.7","     822.2","   41",
"Instrument discrepancies; federal funds and security repurchase agreements","     254.6","     325.3","     209.1","      45.3","      -1.3","      95.2","      45.3","      79.5","     -12.6","      12.0","      -1.3","   42",
"Monetary authority; security repurchase agreements, reverse repurchase agreement operations; liability","       0.0","       0.0","       0.0","     197.8","     396.7","      58.2","     197.8","     242.1","     339.5","     300.0","     396.7","   43",
"Money market mutual funds; security repurchase agreements (Federal Reserve reverse repurchase agreement operations); asset","       0.0","       0.0","       0.0","     163.3","     371.2","      54.9","     163.3","     222.0","     305.5","     294.4","     371.2","   44",
"Financial business, excluding money market mutual funds; security repurchase agreements (Federal Reserve Reverse Repurchase Agreement Operational Exercise); asset","       0.0","       0.0","       0.0","      34.5","      25.5","       3.3","      34.5","      20.1","      34.0","       5.6","      25.5","   45",
